user_id,entity_type,entity_id,action,created_at,weight
114,EVENT,38,ATTEND,2026-03-12 11:27:40.000000,2.0
88,EVENT,44,ATTEND,2026-03-12 11:27:40.000000,2.0
105,EVENT,48,ATTEND,2026-03-12 11:27:40.000000,2.0
10,EVENT,48,ATTEND,2026-03-12 11:27:40.000000,2.0
20,EVENT,52,ATTEND,2026-03-12 11:27:40.000000,2.0
10,EVENT,59,ATTEND,2026-03-12 11:27:40.000000,2.0
27,EVENT,71,ATTEND,2026-03-12 11:27:40.000000,2.0
68,EVENT,71,ATTEND,2026-03-12 11:27:40.000000,2.0
10,EVENT,80,ATTEND,2026-03-12 11:27:40.000000,2.0
32,EVENT,90,ATTEND,2026-03-12 11:27:40.000000,2.0
105,EVENT,91,ATTEND,2026-03-12 11:27:40.000000,2.0
103,EVENT,96,ATTEND,2026-03-12 11:27:40.000000,2.0
14,PROJECT,8,FUND,2026-03-12 11:27:40.000000,4.0
62,PROJECT,25,FUND,2026-03-12 11:27:40.000000,4.0
71,PROJECT,26,VOTE,2026-03-12 11:27:40.000000,3.0
92,PROJECT,28,VOTE,2026-03-12 11:27:40.000000,3.0
117,PROJECT,31,VOTE,2026-03-12 11:27:40.000000,3.0
21,PROJECT,33,VOTE,2026-03-12 11:27:40.000000,3.0
61,PROJECT,38,FUND,2026-03-12 11:27:40.000000,4.0
50,PROJECT,52,VOTE,2026-03-12 11:27:40.000000,3.0
13,PROJECT,60,VOTE,2026-03-12 11:27:40.000000,3.0
111,PROJECT,61,FUND,2026-03-12 11:27:40.000000,4.0
98,PROJECT,74,FUND,2026-03-12 11:27:40.000000,4.0
84,PROJECT,76,FUND,2026-03-12 11:27:40.000000,4.0
63,PROJECT,78,FUND,2026-03-12 11:27:40.000000,4.0
76,PROJECT,81,FUND,2026-03-12 11:27:40.000000,4.0
91,PROJECT,82,VOTE,2026-03-12 11:27:40.000000,3.0
71,PROJECT,86,VOTE,2026-03-12 11:27:40.000000,3.0
78,PROJECT,95,VOTE,2026-03-12 11:27:40.000000,3.0
77,PROJECT,99,VOTE,2026-03-12 11:27:40.000000,3.0
17,POST,5,LIKE,2026-03-12 11:27:40.000000,2.0
89,POST,6,LIKE,2026-03-12 11:27:40.000000,2.0
43,POST,6,LIKE,2026-03-12 11:27:40.000000,2.0
97,POST,17,LIKE,2026-03-12 11:27:40.000000,2.0
21,POST,18,COMMENT,2026-03-12 11:27:40.000000,3.0
70,POST,26,LIKE,2026-03-12 11:27:40.000000,2.0
116,POST,32,LIKE,2026-03-12 11:27:40.000000,2.0
59,POST,44,LIKE,2026-03-12 11:27:40.000000,2.0
61,POST,48,LIKE,2026-03-12 11:27:40.000000,2.0
95,POST,69,LIKE,2026-03-12 11:27:40.000000,2.0
113,POST,75,LIKE,2026-03-12 11:27:40.000000,2.0
117,POST,82,LIKE,2026-03-12 11:27:40.000000,2.0
109,POST,92,COMMENT,2026-03-12 11:27:40.000000,3.0
62,POST,95,LIKE,2026-03-12 11:27:40.000000,2.0
47,POST,98,LIKE,2026-03-12 11:27:40.000000,2.0
70,CAMPAIGN,1,VOTE,2026-03-11 11:27:40.000000,3.0
28,CAMPAIGN,2,VOTE,2026-03-11 11:27:40.000000,3.0
49,CAMPAIGN,2,VOTE,2026-03-11 11:27:40.000000,3.0
7,CAMPAIGN,24,VOTE,2026-03-11 11:27:40.000000,3.0
59,CAMPAIGN,24,VOTE,2026-03-11 11:27:40.000000,3.0
11,CAMPAIGN,25,VOTE,2026-03-11 11:27:40.000000,3.0
8,CAMPAIGN,28,VOTE,2026-03-11 11:27:40.000000,3.0
1,CAMPAIGN,35,VOTE,2026-03-11 11:27:40.000000,3.0
98,CAMPAIGN,41,VOTE,2026-03-11 11:27:40.000000,3.0
65,EVENT,2,ATTEND,2026-03-11 11:27:40.000000,2.0
45,EVENT,4,ATTEND,2026-03-11 11:27:40.000000,2.0
1,EVENT,5,ATTEND,2026-03-11 11:27:40.000000,2.0
102,EVENT,10,ATTEND,2026-03-11 11:27:40.000000,2.0
39,EVENT,11,ATTEND,2026-03-11 11:27:40.000000,2.0
47,EVENT,13,ATTEND,2026-03-11 11:27:40.000000,2.0
99,EVENT,24,ATTEND,2026-03-11 11:27:40.000000,2.0
10,EVENT,34,ATTEND,2026-03-11 11:27:40.000000,2.0
69,EVENT,36,ATTEND,2026-03-11 11:27:40.000000,2.0
71,EVENT,44,ATTEND,2026-03-11 11:27:40.000000,2.0
52,EVENT,44,ATTEND,2026-03-11 11:27:40.000000,2.0
71,EVENT,53,ATTEND,2026-03-11 11:27:40.000000,2.0
80,EVENT,55,ATTEND,2026-03-11 11:27:40.000000,2.0
90,EVENT,57,ATTEND,2026-03-11 11:27:40.000000,2.0
55,EVENT,59,ATTEND,2026-03-11 11:27:40.000000,2.0
48,EVENT,65,ATTEND,2026-03-11 11:27:40.000000,2.0
28,EVENT,73,ATTEND,2026-03-11 11:27:40.000000,2.0
83,EVENT,78,ATTEND,2026-03-11 11:27:40.000000,2.0
5,EVENT,84,ATTEND,2026-03-11 11:27:40.000000,2.0
110,EVENT,91,ATTEND,2026-03-11 11:27:40.000000,2.0
16,PROJECT,4,FUND,2026-03-11 11:27:40.000000,4.0
10,PROJECT,15,VOTE,2026-03-11 11:27:40.000000,3.0
53,PROJECT,18,VOTE,2026-03-11 11:27:40.000000,3.0
68,PROJECT,18,VOTE,2026-03-11 11:27:40.000000,3.0
111,PROJECT,19,VOTE,2026-03-11 11:27:40.000000,3.0
53,PROJECT,24,FUND,2026-03-11 11:27:40.000000,4.0
60,PROJECT,27,FUND,2026-03-11 11:27:40.000000,4.0
102,PROJECT,28,VOTE,2026-03-11 11:27:40.000000,3.0
50,PROJECT,33,FUND,2026-03-11 11:27:40.000000,4.0
90,PROJECT,40,VOTE,2026-03-11 11:27:40.000000,3.0
79,PROJECT,41,VOTE,2026-03-11 11:27:40.000000,3.0
35,PROJECT,46,VOTE,2026-03-11 11:27:40.000000,3.0
51,PROJECT,47,VOTE,2026-03-11 11:27:40.000000,3.0
102,PROJECT,69,VOTE,2026-03-11 11:27:40.000000,3.0
8,PROJECT,71,FUND,2026-03-11 11:27:40.000000,4.0
83,PROJECT,74,VOTE,2026-03-11 11:27:40.000000,3.0
10,PROJECT,74,FUND,2026-03-11 11:27:40.000000,4.0
8,PROJECT,74,FUND,2026-03-11 11:27:40.000000,4.0
23,PROJECT,75,VOTE,2026-03-11 11:27:40.000000,3.0
68,PROJECT,78,FUND,2026-03-11 11:27:40.000000,4.0
36,PROJECT,91,VOTE,2026-03-11 11:27:40.000000,3.0
20,PROJECT,91,FUND,2026-03-11 11:27:40.000000,4.0
105,PROJECT,95,FUND,2026-03-11 11:27:40.000000,4.0
77,PROJECT,96,VOTE,2026-03-11 11:27:40.000000,3.0
66,POST,28,LIKE,2026-03-11 11:27:40.000000,2.0
113,POST,31,LIKE,2026-03-11 11:27:40.000000,2.0
81,POST,32,LIKE,2026-03-11 11:27:40.000000,2.0
69,POST,35,COMMENT,2026-03-11 11:27:40.000000,3.0
109,POST,39,LIKE,2026-03-11 11:27:40.000000,2.0
85,POST,53,LIKE,2026-03-11 11:27:40.000000,2.0
104,POST,89,LIKE,2026-03-11 11:27:40.000000,2.0
37,CAMPAIGN,1,VOTE,2026-03-10 11:27:40.000000,3.0
42,CAMPAIGN,3,VOTE,2026-03-10 11:27:40.000000,3.0
51,CAMPAIGN,4,VOTE,2026-03-10 11:27:40.000000,3.0
72,CAMPAIGN,27,VOTE,2026-03-10 11:27:40.000000,3.0
8,CAMPAIGN,30,VOTE,2026-03-10 11:27:40.000000,3.0
98,CAMPAIGN,31,VOTE,2026-03-10 11:27:40.000000,3.0
33,EVENT,3,ATTEND,2026-03-10 11:27:40.000000,2.0
69,EVENT,11,ATTEND,2026-03-10 11:27:40.000000,2.0
77,EVENT,14,ATTEND,2026-03-10 11:27:40.000000,2.0
17,EVENT,25,ATTEND,2026-03-10 11:27:40.000000,2.0
117,EVENT,29,ATTEND,2026-03-10 11:27:40.000000,2.0
45,EVENT,34,ATTEND,2026-03-10 11:27:40.000000,2.0
72,EVENT,41,ATTEND,2026-03-10 11:27:40.000000,2.0
92,EVENT,44,ATTEND,2026-03-10 11:27:40.000000,2.0
93,EVENT,71,ATTEND,2026-03-10 11:27:40.000000,2.0
10,EVENT,84,ATTEND,2026-03-10 11:27:40.000000,2.0
43,EVENT,84,ATTEND,2026-03-10 11:27:40.000000,2.0
70,PROJECT,1,FUND,2026-03-10 11:27:40.000000,4.0
20,PROJECT,5,VOTE,2026-03-10 11:27:40.000000,3.0
32,PROJECT,15,FUND,2026-03-10 11:27:40.000000,4.0
112,PROJECT,16,VOTE,2026-03-10 11:27:40.000000,3.0
54,PROJECT,26,VOTE,2026-03-10 11:27:40.000000,3.0
40,PROJECT,37,FUND,2026-03-10 11:27:40.000000,4.0
27,PROJECT,48,VOTE,2026-03-10 11:27:40.000000,3.0
96,PROJECT,54,VOTE,2026-03-10 11:27:40.000000,3.0
15,PROJECT,55,FUND,2026-03-10 11:27:40.000000,4.0
100,PROJECT,59,FUND,2026-03-10 11:27:40.000000,4.0
101,PROJECT,60,VOTE,2026-03-10 11:27:40.000000,3.0
26,PROJECT,71,FUND,2026-03-10 11:27:40.000000,4.0
59,PROJECT,82,FUND,2026-03-10 11:27:40.000000,4.0
34,PROJECT,86,FUND,2026-03-10 11:27:40.000000,4.0
79,PROJECT,91,VOTE,2026-03-10 11:27:40.000000,3.0
22,PROJECT,95,FUND,2026-03-10 11:27:40.000000,4.0
9,POST,10,COMMENT,2026-03-10 11:27:40.000000,3.0
62,POST,12,LIKE,2026-03-10 11:27:40.000000,2.0
94,POST,12,LIKE,2026-03-10 11:27:40.000000,2.0
29,POST,16,LIKE,2026-03-10 11:27:40.000000,2.0
41,POST,27,LIKE,2026-03-10 11:27:40.000000,2.0
62,POST,32,LIKE,2026-03-10 11:27:40.000000,2.0
102,POST,36,COMMENT,2026-03-10 11:27:40.000000,3.0
69,POST,49,LIKE,2026-03-10 11:27:40.000000,2.0
50,POST,56,LIKE,2026-03-10 11:27:40.000000,2.0
65,POST,63,LIKE,2026-03-10 11:27:40.000000,2.0
116,POST,76,LIKE,2026-03-10 11:27:40.000000,2.0
71,POST,89,LIKE,2026-03-10 11:27:40.000000,2.0
51,POST,91,LIKE,2026-03-10 11:27:40.000000,2.0
103,CAMPAIGN,18,VOTE,2026-03-09 11:27:40.000000,3.0
56,CAMPAIGN,25,VOTE,2026-03-09 11:27:40.000000,3.0
98,EVENT,4,ATTEND,2026-03-09 11:27:40.000000,2.0
27,EVENT,11,ATTEND,2026-03-09 11:27:40.000000,2.0
84,EVENT,15,ATTEND,2026-03-09 11:27:40.000000,2.0
60,EVENT,17,ATTEND,2026-03-09 11:27:40.000000,2.0
83,EVENT,34,ATTEND,2026-03-09 11:27:40.000000,2.0
97,EVENT,34,ATTEND,2026-03-09 11:27:40.000000,2.0
105,EVENT,37,ATTEND,2026-03-09 11:27:40.000000,2.0
94,EVENT,51,ATTEND,2026-03-09 11:27:40.000000,2.0
54,EVENT,63,ATTEND,2026-03-09 11:27:40.000000,2.0
94,EVENT,64,ATTEND,2026-03-09 11:27:40.000000,2.0
49,EVENT,75,ATTEND,2026-03-09 11:27:40.000000,2.0
20,EVENT,76,ATTEND,2026-03-09 11:27:40.000000,2.0
65,EVENT,86,ATTEND,2026-03-09 11:27:40.000000,2.0
18,EVENT,87,ATTEND,2026-03-09 11:27:40.000000,2.0
1,EVENT,95,ATTEND,2026-03-09 11:27:40.000000,2.0
116,EVENT,96,ATTEND,2026-03-09 11:27:40.000000,2.0
40,EVENT,99,ATTEND,2026-03-09 11:27:40.000000,2.0
93,PROJECT,9,FUND,2026-03-09 11:27:40.000000,4.0
40,PROJECT,11,VOTE,2026-03-09 11:27:40.000000,3.0
81,PROJECT,12,VOTE,2026-03-09 11:27:40.000000,3.0
69,PROJECT,16,VOTE,2026-03-09 11:27:40.000000,3.0
93,PROJECT,16,VOTE,2026-03-09 11:27:40.000000,3.0
89,PROJECT,26,VOTE,2026-03-09 11:27:40.000000,3.0
94,PROJECT,34,VOTE,2026-03-09 11:27:40.000000,3.0
95,PROJECT,44,FUND,2026-03-09 11:27:40.000000,4.0
5,PROJECT,47,VOTE,2026-03-09 11:27:40.000000,3.0
32,PROJECT,48,VOTE,2026-03-09 11:27:40.000000,3.0
113,PROJECT,49,FUND,2026-03-09 11:27:40.000000,4.0
13,PROJECT,53,FUND,2026-03-09 11:27:40.000000,4.0
103,PROJECT,54,FUND,2026-03-09 11:27:40.000000,4.0
116,PROJECT,58,VOTE,2026-03-09 11:27:40.000000,3.0
73,PROJECT,62,FUND,2026-03-09 11:27:40.000000,4.0
35,PROJECT,65,VOTE,2026-03-09 11:27:40.000000,3.0
98,PROJECT,68,FUND,2026-03-09 11:27:40.000000,4.0
98,PROJECT,72,FUND,2026-03-09 11:27:40.000000,4.0
70,PROJECT,73,VOTE,2026-03-09 11:27:40.000000,3.0
80,PROJECT,75,VOTE,2026-03-09 11:27:40.000000,3.0
100,PROJECT,88,VOTE,2026-03-09 11:27:40.000000,3.0
29,PROJECT,89,FUND,2026-03-09 11:27:40.000000,4.0
99,PROJECT,92,VOTE,2026-03-09 11:27:40.000000,3.0
61,PROJECT,94,FUND,2026-03-09 11:27:40.000000,4.0
9,POST,8,COMMENT,2026-03-09 11:27:40.000000,3.0
102,POST,10,LIKE,2026-03-09 11:27:40.000000,2.0
98,POST,10,LIKE,2026-03-09 11:27:40.000000,2.0
85,POST,14,LIKE,2026-03-09 11:27:40.000000,2.0
37,POST,33,LIKE,2026-03-09 11:27:40.000000,2.0
2,POST,49,LIKE,2026-03-09 11:27:40.000000,2.0
34,POST,51,LIKE,2026-03-09 11:27:40.000000,2.0
9,POST,58,LIKE,2026-03-09 11:27:40.000000,2.0
105,POST,92,COMMENT,2026-03-09 11:27:40.000000,3.0
28,CAMPAIGN,12,VOTE,2026-03-08 11:27:40.000000,3.0
59,CAMPAIGN,13,VOTE,2026-03-08 11:27:40.000000,3.0
78,CAMPAIGN,18,VOTE,2026-03-08 11:27:40.000000,3.0
45,CAMPAIGN,19,VOTE,2026-03-08 11:27:40.000000,3.0
20,CAMPAIGN,20,VOTE,2026-03-08 11:27:40.000000,3.0
29,CAMPAIGN,28,VOTE,2026-03-08 11:27:40.000000,3.0
28,CAMPAIGN,36,VOTE,2026-03-08 11:27:40.000000,3.0
89,CAMPAIGN,44,VOTE,2026-03-08 11:27:40.000000,3.0
53,EVENT,1,ATTEND,2026-03-08 11:27:40.000000,2.0
15,EVENT,5,ATTEND,2026-03-08 11:27:40.000000,2.0
62,EVENT,13,ATTEND,2026-03-08 11:27:40.000000,2.0
10,EVENT,17,ATTEND,2026-03-08 11:27:40.000000,2.0
89,EVENT,22,ATTEND,2026-03-08 11:27:40.000000,2.0
41,EVENT,23,ATTEND,2026-03-08 11:27:40.000000,2.0
12,EVENT,28,ATTEND,2026-03-08 11:27:40.000000,2.0
111,EVENT,31,ATTEND,2026-03-08 11:27:40.000000,2.0
98,EVENT,31,ATTEND,2026-03-08 11:27:40.000000,2.0
52,EVENT,34,ATTEND,2026-03-08 11:27:40.000000,2.0
24,EVENT,35,ATTEND,2026-03-08 11:27:40.000000,2.0
39,EVENT,37,ATTEND,2026-03-08 11:27:40.000000,2.0
63,EVENT,53,ATTEND,2026-03-08 11:27:40.000000,2.0
117,EVENT,54,ATTEND,2026-03-08 11:27:40.000000,2.0
40,EVENT,58,ATTEND,2026-03-08 11:27:40.000000,2.0
100,EVENT,59,ATTEND,2026-03-08 11:27:40.000000,2.0
60,EVENT,62,ATTEND,2026-03-08 11:27:40.000000,2.0
44,EVENT,67,ATTEND,2026-03-08 11:27:40.000000,2.0
50,EVENT,72,ATTEND,2026-03-08 11:27:40.000000,2.0
13,EVENT,76,ATTEND,2026-03-08 11:27:40.000000,2.0
27,EVENT,83,ATTEND,2026-03-08 11:27:40.000000,2.0
47,EVENT,92,ATTEND,2026-03-08 11:27:40.000000,2.0
103,EVENT,95,ATTEND,2026-03-08 11:27:40.000000,2.0
104,EVENT,97,ATTEND,2026-03-08 11:27:40.000000,2.0
113,EVENT,100,ATTEND,2026-03-08 11:27:40.000000,2.0
34,PROJECT,1,FUND,2026-03-08 11:27:40.000000,4.0
54,PROJECT,7,VOTE,2026-03-08 11:27:40.000000,3.0
18,PROJECT,7,VOTE,2026-03-08 11:27:40.000000,3.0
23,PROJECT,11,FUND,2026-03-08 11:27:40.000000,4.0
59,PROJECT,16,VOTE,2026-03-08 11:27:40.000000,3.0
32,PROJECT,28,VOTE,2026-03-08 11:27:40.000000,3.0
78,PROJECT,28,VOTE,2026-03-08 11:27:40.000000,3.0
103,PROJECT,29,VOTE,2026-03-08 11:27:40.000000,3.0
102,PROJECT,30,VOTE,2026-03-08 11:27:40.000000,3.0
69,PROJECT,30,FUND,2026-03-08 11:27:40.000000,4.0
31,PROJECT,34,VOTE,2026-03-08 11:27:40.000000,3.0
73,PROJECT,37,VOTE,2026-03-08 11:27:40.000000,3.0
111,PROJECT,40,VOTE,2026-03-08 11:27:40.000000,3.0
90,PROJECT,58,FUND,2026-03-08 11:27:40.000000,4.0
94,PROJECT,60,VOTE,2026-03-08 11:27:40.000000,3.0
66,PROJECT,60,VOTE,2026-03-08 11:27:40.000000,3.0
49,PROJECT,65,VOTE,2026-03-08 11:27:40.000000,3.0
36,PROJECT,67,VOTE,2026-03-08 11:27:40.000000,3.0
12,PROJECT,69,VOTE,2026-03-08 11:27:40.000000,3.0
81,PROJECT,70,VOTE,2026-03-08 11:27:40.000000,3.0
45,PROJECT,71,FUND,2026-03-08 11:27:40.000000,4.0
9,PROJECT,80,VOTE,2026-03-08 11:27:40.000000,3.0
45,PROJECT,81,VOTE,2026-03-08 11:27:40.000000,3.0
98,PROJECT,81,VOTE,2026-03-08 11:27:40.000000,3.0
16,PROJECT,92,FUND,2026-03-08 11:27:40.000000,4.0
116,PROJECT,95,VOTE,2026-03-08 11:27:40.000000,3.0
113,PROJECT,96,FUND,2026-03-08 11:27:40.000000,4.0
38,POST,7,COMMENT,2026-03-08 11:27:40.000000,3.0
25,POST,8,LIKE,2026-03-08 11:27:40.000000,2.0
110,POST,15,COMMENT,2026-03-08 11:27:40.000000,3.0
99,POST,25,LIKE,2026-03-08 11:27:40.000000,2.0
23,POST,26,LIKE,2026-03-08 11:27:40.000000,2.0
49,POST,48,COMMENT,2026-03-08 11:27:40.000000,3.0
15,POST,59,LIKE,2026-03-08 11:27:40.000000,2.0
59,POST,65,LIKE,2026-03-08 11:27:40.000000,2.0
58,POST,94,LIKE,2026-03-08 11:27:40.000000,2.0
59,POST,95,LIKE,2026-03-08 11:27:40.000000,2.0
59,CAMPAIGN,3,VOTE,2026-03-07 11:27:40.000000,3.0
57,CAMPAIGN,5,VOTE,2026-03-07 11:27:40.000000,3.0
65,CAMPAIGN,5,VOTE,2026-03-07 11:27:40.000000,3.0
19,CAMPAIGN,8,VOTE,2026-03-07 11:27:40.000000,3.0
63,CAMPAIGN,8,VOTE,2026-03-07 11:27:40.000000,3.0
32,CAMPAIGN,18,VOTE,2026-03-07 11:27:40.000000,3.0
52,CAMPAIGN,20,VOTE,2026-03-07 11:27:40.000000,3.0
2,CAMPAIGN,27,VOTE,2026-03-07 11:27:40.000000,3.0
79,CAMPAIGN,36,VOTE,2026-03-07 11:27:40.000000,3.0
92,CAMPAIGN,43,VOTE,2026-03-07 11:27:40.000000,3.0
12,EVENT,8,ATTEND,2026-03-07 11:27:40.000000,2.0
32,EVENT,10,ATTEND,2026-03-07 11:27:40.000000,2.0
17,EVENT,15,ATTEND,2026-03-07 11:27:40.000000,2.0
113,EVENT,15,ATTEND,2026-03-07 11:27:40.000000,2.0
73,EVENT,17,ATTEND,2026-03-07 11:27:40.000000,2.0
109,EVENT,24,ATTEND,2026-03-07 11:27:40.000000,2.0
74,EVENT,30,ATTEND,2026-03-07 11:27:40.000000,2.0
17,EVENT,30,ATTEND,2026-03-07 11:27:40.000000,2.0
84,EVENT,30,ATTEND,2026-03-07 11:27:40.000000,2.0
49,EVENT,32,ATTEND,2026-03-07 11:27:40.000000,2.0
23,EVENT,33,ATTEND,2026-03-07 11:27:40.000000,2.0
41,EVENT,36,ATTEND,2026-03-07 11:27:40.000000,2.0
12,EVENT,41,ATTEND,2026-03-07 11:27:40.000000,2.0
74,EVENT,46,ATTEND,2026-03-07 11:27:40.000000,2.0
55,EVENT,47,ATTEND,2026-03-07 11:27:40.000000,2.0
96,EVENT,51,ATTEND,2026-03-07 11:27:40.000000,2.0
7,EVENT,52,ATTEND,2026-03-07 11:27:40.000000,2.0
102,EVENT,62,ATTEND,2026-03-07 11:27:40.000000,2.0
27,EVENT,65,ATTEND,2026-03-07 11:27:40.000000,2.0
117,EVENT,72,ATTEND,2026-03-07 11:27:40.000000,2.0
28,EVENT,85,ATTEND,2026-03-07 11:27:40.000000,2.0
27,EVENT,89,ATTEND,2026-03-07 11:27:40.000000,2.0
91,EVENT,92,ATTEND,2026-03-07 11:27:40.000000,2.0
95,EVENT,94,ATTEND,2026-03-07 11:27:40.000000,2.0
63,EVENT,96,ATTEND,2026-03-07 11:27:40.000000,2.0
53,EVENT,100,ATTEND,2026-03-07 11:27:40.000000,2.0
37,PROJECT,4,VOTE,2026-03-07 11:27:40.000000,3.0
90,PROJECT,5,FUND,2026-03-07 11:27:40.000000,4.0
84,PROJECT,20,VOTE,2026-03-07 11:27:40.000000,3.0
97,PROJECT,47,FUND,2026-03-07 11:27:40.000000,4.0
75,PROJECT,57,FUND,2026-03-07 11:27:40.000000,4.0
56,PROJECT,67,VOTE,2026-03-07 11:27:40.000000,3.0
57,PROJECT,71,VOTE,2026-03-07 11:27:40.000000,3.0
31,PROJECT,72,FUND,2026-03-07 11:27:40.000000,4.0
56,PROJECT,72,FUND,2026-03-07 11:27:40.000000,4.0
71,PROJECT,74,FUND,2026-03-07 11:27:40.000000,4.0
46,PROJECT,81,FUND,2026-03-07 11:27:40.000000,4.0
69,PROJECT,83,FUND,2026-03-07 11:27:40.000000,4.0
96,PROJECT,85,VOTE,2026-03-07 11:27:40.000000,3.0
57,PROJECT,87,VOTE,2026-03-07 11:27:40.000000,3.0
58,PROJECT,90,VOTE,2026-03-07 11:27:40.000000,3.0
34,POST,7,COMMENT,2026-03-07 11:27:40.000000,3.0
61,POST,9,LIKE,2026-03-07 11:27:40.000000,2.0
107,POST,13,LIKE,2026-03-07 11:27:40.000000,2.0
116,POST,25,COMMENT,2026-03-07 11:27:40.000000,3.0
33,POST,49,COMMENT,2026-03-07 11:27:40.000000,3.0
67,POST,65,LIKE,2026-03-07 11:27:40.000000,2.0
56,POST,78,LIKE,2026-03-07 11:27:40.000000,2.0
41,POST,86,LIKE,2026-03-07 11:27:40.000000,2.0
33,POST,99,COMMENT,2026-03-07 11:27:40.000000,3.0
13,CAMPAIGN,1,VOTE,2026-03-06 11:27:40.000000,3.0
52,CAMPAIGN,4,VOTE,2026-03-06 11:27:40.000000,3.0
54,CAMPAIGN,36,VOTE,2026-03-06 11:27:40.000000,3.0
88,EVENT,2,ATTEND,2026-03-06 11:27:40.000000,2.0
74,EVENT,5,ATTEND,2026-03-06 11:27:40.000000,2.0
105,EVENT,10,ATTEND,2026-03-06 11:27:40.000000,2.0
49,EVENT,10,ATTEND,2026-03-06 11:27:40.000000,2.0
2,EVENT,12,ATTEND,2026-03-06 11:27:40.000000,2.0
91,EVENT,12,ATTEND,2026-03-06 11:27:40.000000,2.0
115,EVENT,17,ATTEND,2026-03-06 11:27:40.000000,2.0
68,EVENT,22,ATTEND,2026-03-06 11:27:40.000000,2.0
49,EVENT,25,ATTEND,2026-03-06 11:27:40.000000,2.0
32,EVENT,41,ATTEND,2026-03-06 11:27:40.000000,2.0
116,EVENT,44,ATTEND,2026-03-06 11:27:40.000000,2.0
15,EVENT,51,ATTEND,2026-03-06 11:27:40.000000,2.0
17,EVENT,54,ATTEND,2026-03-06 11:27:40.000000,2.0
17,EVENT,68,ATTEND,2026-03-06 11:27:40.000000,2.0
11,EVENT,70,ATTEND,2026-03-06 11:27:40.000000,2.0
27,EVENT,73,ATTEND,2026-03-06 11:27:40.000000,2.0
30,EVENT,78,ATTEND,2026-03-06 11:27:40.000000,2.0
113,EVENT,82,ATTEND,2026-03-06 11:27:40.000000,2.0
23,EVENT,83,ATTEND,2026-03-06 11:27:40.000000,2.0
94,EVENT,84,ATTEND,2026-03-06 11:27:40.000000,2.0
37,EVENT,84,ATTEND,2026-03-06 11:27:40.000000,2.0
47,EVENT,89,ATTEND,2026-03-06 11:27:40.000000,2.0
7,EVENT,92,ATTEND,2026-03-06 11:27:40.000000,2.0
89,EVENT,94,ATTEND,2026-03-06 11:27:40.000000,2.0
35,EVENT,94,ATTEND,2026-03-06 11:27:40.000000,2.0
109,PROJECT,16,FUND,2026-03-06 11:27:40.000000,4.0
110,PROJECT,18,FUND,2026-03-06 11:27:40.000000,4.0
99,PROJECT,21,VOTE,2026-03-06 11:27:40.000000,3.0
109,PROJECT,26,VOTE,2026-03-06 11:27:40.000000,3.0
93,PROJECT,44,VOTE,2026-03-06 11:27:40.000000,3.0
93,PROJECT,45,VOTE,2026-03-06 11:27:40.000000,3.0
102,PROJECT,47,FUND,2026-03-06 11:27:40.000000,4.0
63,PROJECT,48,VOTE,2026-03-06 11:27:40.000000,3.0
103,PROJECT,50,VOTE,2026-03-06 11:27:40.000000,3.0
108,PROJECT,54,FUND,2026-03-06 11:27:40.000000,4.0
34,PROJECT,56,VOTE,2026-03-06 11:27:40.000000,3.0
57,PROJECT,65,VOTE,2026-03-06 11:27:40.000000,3.0
85,PROJECT,71,VOTE,2026-03-06 11:27:40.000000,3.0
8,PROJECT,73,FUND,2026-03-06 11:27:40.000000,4.0
110,PROJECT,77,FUND,2026-03-06 11:27:40.000000,4.0
25,PROJECT,88,FUND,2026-03-06 11:27:40.000000,4.0
99,PROJECT,91,FUND,2026-03-06 11:27:40.000000,4.0
25,POST,26,COMMENT,2026-03-06 11:27:40.000000,3.0
96,POST,78,LIKE,2026-03-06 11:27:40.000000,2.0
99,POST,81,LIKE,2026-03-06 11:27:40.000000,2.0
93,POST,81,COMMENT,2026-03-06 11:27:40.000000,3.0
47,POST,86,COMMENT,2026-03-06 11:27:40.000000,3.0
101,POST,99,LIKE,2026-03-06 11:27:40.000000,2.0
30,CAMPAIGN,17,VOTE,2026-03-05 11:27:40.000000,3.0
68,CAMPAIGN,17,VOTE,2026-03-05 11:27:40.000000,3.0
26,CAMPAIGN,18,VOTE,2026-03-05 11:27:40.000000,3.0
71,CAMPAIGN,26,VOTE,2026-03-05 11:27:40.000000,3.0
89,CAMPAIGN,27,VOTE,2026-03-05 11:27:40.000000,3.0
51,CAMPAIGN,30,VOTE,2026-03-05 11:27:40.000000,3.0
2,CAMPAIGN,36,VOTE,2026-03-05 11:27:40.000000,3.0
1,CAMPAIGN,38,VOTE,2026-03-05 11:27:40.000000,3.0
76,EVENT,2,ATTEND,2026-03-05 11:27:40.000000,2.0
117,EVENT,17,ATTEND,2026-03-05 11:27:40.000000,2.0
75,EVENT,19,ATTEND,2026-03-05 11:27:40.000000,2.0
31,EVENT,28,ATTEND,2026-03-05 11:27:40.000000,2.0
47,EVENT,39,ATTEND,2026-03-05 11:27:40.000000,2.0
104,EVENT,49,ATTEND,2026-03-05 11:27:40.000000,2.0
102,EVENT,53,ATTEND,2026-03-05 11:27:40.000000,2.0
107,EVENT,59,ATTEND,2026-03-05 11:27:40.000000,2.0
90,EVENT,59,ATTEND,2026-03-05 11:27:40.000000,2.0
86,EVENT,62,ATTEND,2026-03-05 11:27:40.000000,2.0
